time,open,high,low,close,Volume
1736180100,20211.52,20222.52,20202.51,20222.52,411
1736180400,20222.52,20229.52,20220.5,20224.52,426
1736180700,20224.52,20240.02,20220,20237.01,513
1736181000,20237.01,20259.01,20236.02,20246.02,816
1736181300,20246.02,20270.01,20244.5,20269.01,662
1736181600,20269.01,20273.02,20250.51,20251.5,414
1736181900,20251.5,20252.52,20237,20244.5,312
1736182200,20244.5,20249.01,20240,20246.5,239
1736182500,20246.5,20255,20244.51,20250.5,210
1736182800,20250.5,20250.5,20235.67,20238.67,319
1736183100,20238.67,20239.67,20231.65,20234.15,336
1736183400,20234.15,20236.66,20228.65,20232.17,292
1736183700,20232.17,20242.66,20230.17,20233.15,291
1736184000,20233.15,20234.17,20229.15,20233.15,217
1736184300,20233.15,20236.17,20226.16,20231.17,207
1736184600,20231.17,20233.17,20224.15,20229.16,200
1736184900,20229.16,20233.17,20223.16,20224.66,226
1736185200,20224.66,20225.66,20213.67,20220.16,315
1736185500,20220.16,20222.67,20214.15,20221.15,212
1736185800,20221.15,20224.67,20212.65,20220.65,250
1736186100,20220.65,20223.17,20215.15,20222.15,233
1736186400,20222.15,20222.66,20200.65,20214.65,367
1736186700,20214.65,20220.66,20206.16,20209.66,299
1736187000,20209.66,20212.17,20204.15,20209.15,221
1736187300,20209.15,20217.17,20205.17,20216.16,222
1736187600,20216.16,20217.17,20209.65,20212.65,238
1736187900,20212.65,20215.66,20204.16,20208.65,199
1736188200,20208.65,20215.15,20199.16,20202.16,258
1736188500,20202.16,20205.17,20197.15,20201.16,196
1736188800,20201.16,20204.17,20194.15,20194.16,222
1736189100,20194.16,20196.15,20179.15,20181.17,329
1736189400,20181.17,20195.65,20181.17,20192.67,241
1736189700,20192.67,20194.65,20181.16,20183.17,245
1736190000,20183.17,20185.67,20163.15,20166.65,438
1736190300,20166.65,20179.67,20166.65,20176.17,270
1736190600,20176.17,20178.66,20168.16,20174.16,267
1736190900,20174.16,20181.15,20166.66,20176.16,252
1736191200,20176.16,20178.16,20170.16,20171.65,190
1736191500,20171.65,20175.17,20166.66,20167.17,156
1736191800,20167.17,20172.15,20163.15,20165.17,311
1736192100,20165.17,20167.16,20159.15,20161.66,252
1736192400,20161.66,20168.16,20156.65,20167.17,255
1736192700,20167.17,20172.17,20161.65,20170.16,210
1736193000,20170.16,20171.15,20158.15,20161.17,197
1736193300,20161.17,20163.17,20145.16,20146.17,247
1736193600,20146.17,20153.65,20141.16,20152.15,324
1736193900,20152.15,20154.16,20142.17,20147.65,227
1736194200,20147.65,20152.17,20141.67,20147.15,198
1736194500,20147.15,20150.65,20140.66,20144.15,186
1736194800,20144.15,20160.66,20137.15,20159.16,251
1736195100,20159.16,20159.16,20152.15,20156.17,161
1736195400,20156.17,20163.66,20150.15,20153.15,189
1736195700,20153.15,20161.17,20151.65,20152.17,211
1736196000,20152.17,20154.17,20146.66,20150.17,183
1736196300,20150.17,20151.17,20135.16,20137.65,231
1736196600,20137.65,20154.17,20136.16,20148.16,346
1736196900,20148.16,20163.17,20144.15,20162.66,264
1736209800,20162.66,20162.66,20153.65,20155.15,35
1736210100,20155.15,20159.89,20155.15,20159.14,29
1736210400,20159.14,20169.9,20159.14,20169.89,48
1736210700,20169.89,20174.63,20169.63,20169.63,28
1736211000,20169.63,20169.63,20160.64,20160.64,38
1736211300,20160.64,20161.13,20156.13,20159.64,101
1736211600,20159.64,20162.65,20150.64,20152.88,109
1736211900,20152.88,20154.9,20148.65,20150.64,59
1736212200,20150.64,20154.9,20150.64,20154.88,62
1736212500,20154.88,20157.64,20150.64,20154.64,66
1736212800,20154.64,20159.65,20151.65,20157.65,58
1736213100,20157.65,20157.65,20150.14,20151.65,57
1736213400,20151.65,20156.89,20149.64,20155.89,60
1736213700,20155.89,20159.89,20155.63,20159.89,22
1736214000,20159.89,20161.65,20156.14,20156.14,46
1736214300,20156.14,20163.88,20156.14,20163.65,48
1736214600,20163.65,20168.65,20163.64,20168.14,65
1736214900,20168.14,20168.15,20161.13,20161.64,113
1736215200,20161.64,20162.64,20159.63,20161.64,79
1736215500,20161.64,20162.65,20159.13,20160.64,29
1736215800,20160.64,20163.65,20159.14,20161.64,29
1736216100,20161.64,20166.64,20160.63,20166.64,28
1736216400,20166.64,20168.63,20165.13,20165.63,30
1736216700,20165.63,20165.64,20161.13,20163.15,34
1736217000,20163.15,20163.15,20158.13,20158.65,30
1736217300,20158.65,20159.64,20151.13,20151.65,53
1736217600,20151.65,20151.65,20145.88,20148.64,38
1736217900,20148.64,20148.9,20145.63,20145.63,18
1736218200,20145.63,20145.64,20137.88,20139.9,23
1736218500,20139.9,20142.65,20139.63,20139.63,25
1736218800,20139.63,20139.63,20129.14,20134.89,58
1736219100,20134.89,20139.9,20133.64,20139.89,51
1736219400,20139.89,20148.13,20139.89,20147.65,30
1736219700,20147.65,20148.15,20143.64,20147.64,28
1736220000,20147.64,20155.65,20147.64,20153.63,41
1736220300,20153.63,20153.63,20145.64,20145.64,47
1736220600,20145.64,20154.9,20145.64,20154.64,68
1736220900,20154.64,20154.65,20148.65,20148.65,35
1736221200,20148.65,20148.65,20144.9,20146.89,18
1736221500,20146.89,20148.63,20144.89,20147.89,36
1736221800,20147.89,20151.89,20145.63,20151.65,39
1736222100,20151.65,20154.9,20151.65,20154.88,25
1736222400,20154.88,20156.13,20151.63,20151.88,20
1736222700,20151.88,20151.9,20150.63,20151.89,27
1736223000,20151.89,20156.63,20151.63,20154.88,22
1736223300,20154.88,20160.64,20152.14,20159.65,47
1736223600,20159.65,20162.14,20158.15,20159.64,57
1736223900,20159.64,20163.9,20159.63,20163.9,17
1736224200,20163.9,20165.65,20157.9,20159.63,39
1736224500,20159.63,20159.65,20153.64,20154.14,39
1736224800,20154.14,20157.63,20152.64,20155.15,30
1736225100,20155.15,20157.64,20153.13,20154.89,31
1736225400,20154.89,20156.9,20151.64,20152.88,45
1736225700,20152.88,20155.63,20151.64,20151.64,26
1736226000,20151.64,20153.65,20146.14,20146.64,51
1736226300,20146.64,20150.64,20143.14,20147.64,43
1736226600,20147.64,20150.65,20145.15,20147.65,35
1736226900,20147.65,20148.9,20146.13,20148.64,20
1736227200,20148.64,20148.64,20130.65,20134.88,112
1736227500,20134.88,20146.15,20134.88,20144.65,58
1736227800,20144.65,20150.13,20142.14,20148.63,53
1736228100,20148.63,20149.65,20145.63,20148.65,60
1736228400,20148.65,20149.64,20141.13,20141.64,57
1736228700,20141.64,20148.15,20140.15,20146.89,49
1736229000,20146.89,20150.13,20146.88,20147.88,30
1736229300,20147.88,20158.15,20147.88,20156.14,31
1736229600,20156.14,20166.15,20154.64,20162.15,71
1736229900,20162.15,20164.13,20160.65,20162.63,39
1736230200,20162.63,20163.14,20156.63,20160.64,57
1736230500,20160.64,20166.14,20159.63,20162.64,47
1736230800,20162.64,20166.65,20158.63,20159.14,44
1736231100,20159.14,20161.63,20157.13,20157.13,47
1736231400,20157.13,20159.15,20153.15,20153.63,66
1736231700,20153.63,20156.15,20149.64,20152.65,59
1736232000,20152.65,20156.64,20150.64,20156.64,67
1736232300,20156.64,20158.63,20143.13,20143.13,83
1736232600,20143.13,20145.63,20136.65,20145.63,95
1736232900,20145.63,20145.63,20139.15,20142.15,48
1736233200,20142.15,20151.15,20137.89,20146.14,223
1736233500,20146.14,20146.14,20138.15,20139.13,169
1736233800,20139.13,20157.15,20137.13,20153.13,139
1736234100,20153.13,20163.63,20147.63,20162.14,131
1736234400,20162.14,20171.64,20159.15,20166.14,186
1736234700,20166.14,20167.65,20151.65,20159.14,177
1736235000,20159.14,20175.15,20156.63,20171.15,159
1736235300,20171.15,20186.15,20170.64,20183.65,157
1736235600,20183.65,20193.63,20179.14,20193.63,159
1736235900,20193.63,20204.13,20192.64,20200.15,236
1736236200,20200.15,20205.15,20196.14,20198.65,165
1736236500,20198.65,20207.15,20193.13,20198.63,302
1736236800,20198.63,20234.49,20198.49,20223.49,1365
1736237100,20223.49,20232.49,20200.88,20209.99,958
1736237400,20209.99,20215.49,20191.98,20193.48,724
1736237700,20193.48,20195.5,20180,20184.48,672
1736238000,20184.48,20194,20170.98,20188.5,563
1736238300,20188.5,20199.5,20179.98,20185.48,558
1736238600,20185.48,20199.49,20183.49,20197.48,625
1736238900,20197.48,20215,20196.48,20209.49,535
1736239200,20209.49,20228,20206.48,20227.98,517
1736239500,20227.98,20262.5,20225.49,20261.48,443
1736239800,20261.48,20261.48,20232.48,20236.5,541
1736240100,20236.5,20243.48,20218.99,20242.5,385
1736240400,20242.5,20261.49,20241.48,20255.5,466
1736240700,20255.5,20274,20251.98,20271,550
1736241000,20271,20276.49,20264.99,20269.48,504
1736241300,20269.48,20277.5,20264.5,20268.49,444
1736241600,20268.49,20280,20262.5,20273.5,402
1736241900,20273.5,20277.99,20266.48,20277.49,274
1736242200,20277.49,20291.48,20270.48,20277.49,403
1736242500,20277.49,20288.99,20277,20285,272
1736242800,20285,20289.98,20265.48,20265.49,317
1736243100,20265.49,20265.49,20231.48,20233.49,464
1736243400,20233.49,20252,20227.49,20245.49,419
1736243700,20245.49,20256.99,20242,20243.49,258
1736244000,20243.49,20259.49,20243.48,20257.49,391
1736244300,20257.49,20276.99,20257.49,20275.5,288
1736244600,20275.5,20296.49,20272.98,20293.49,300
1736244900,20293.49,20305.48,20288.48,20300.5,370
1736245200,20300.5,20302.49,20290.99,20298.5,259
1736245500,20298.5,20299.48,20285.48,20291.5,279
1736245800,20291.5,20310.98,20291.5,20303.98,285
1736246100,20303.98,20304.98,20292.48,20294.48,275
1736246400,20294.48,20299,20285.98,20291.5,260
1736246700,20291.5,20291.5,20270.99,20275.49,311
1736247000,20275.49,20301.5,20275.49,20298.5,243
1736247300,20298.5,20300,20292.48,20295,283
1736247600,20295,20306.99,20290.48,20305.5,336
1736247900,20305.5,20324,20302.99,20316,336
1736248200,20316,20326.5,20314.49,20319.99,196
1736248500,20319.99,20321,20306.48,20313.5,284
1736248800,20313.5,20319,20309,20316.49,179
1736249100,20316.49,20325,20315.98,20316,175
1736249400,20316,20317,20284.5,20302.5,579
1736249700,20302.5,20308.99,20297.49,20299.5,286
1736250000,20299.5,20300.98,20289.48,20294.98,238
1736250300,20294.98,20306.5,20291.48,20305.48,239
1736250600,20305.48,20306.48,20295.49,20301.5,262
1736250900,20301.5,20301.5,20286.48,20294.5,251
1736251200,20294.5,20303.48,20286,20301.49,287
1736251500,20301.49,20303.99,20288.48,20293.48,254
1736251800,20293.48,20303.98,20290.99,20298.98,175
1736252100,20298.98,20302.48,20296.48,20299.49,160
1736252400,20299.49,20304.5,20294.49,20304.48,164
1736252700,20304.48,20310.5,20300.48,20310.48,258
1736253000,20310.48,20318.5,20307.5,20317.49,179
1736253300,20317.49,20324.49,20314.48,20315.48,224
1736253600,20315.48,20336.99,20314.98,20333.48,184
1736253900,20333.48,20335.5,20327,20330.99,213
1736254200,20330.99,20348.5,20327.5,20341.48,348
1736254500,20341.48,20343.48,20325.48,20333.5,327
1736254800,20333.5,20343.99,20332.48,20341.49,168
1736255100,20341.49,20358.49,20340.99,20345.49,329
1736255400,20345.49,20358,20341.49,20357.49,286
1736255700,20357.49,20359,20344.48,20353.48,222
1736256000,20353.48,20361.49,20352.49,20357.5,204
1736256300,20357.5,20358.98,20352.49,20357.49,155
1736256600,20357.49,20366,20353.48,20360.5,278
1736256900,20360.5,20360.5,20347,20348.49,235
1736257200,20348.49,20350.5,20337.5,20348.49,222
1736257500,20348.49,20362,20344.48,20360.49,255
1736257800,20360.49,20372.48,20357.49,20364.5,234
1736258100,20364.5,20371.49,20363.49,20368.98,230
1736258400,20368.98,20383.49,20365.5,20380.49,229
1736258700,20380.49,20386.99,20374.48,20386.48,254
1736259000,20386.48,20397,20381.49,20385.99,311
1736259300,20385.99,20408.5,20385.99,20407.48,326
1736259600,20407.48,20413.5,20399,20412.5,293
1736259900,20412.5,20418.5,20397.48,20401,350
1736260200,20401,20405.48,20384.49,20393.48,509
1736260500,20393.48,20397.5,20378.98,20385.48,544
1736260800,20385.48,20391.49,20375.48,20377.48,453
1736261100,20377.48,20387,20373.5,20376.99,499
1736261400,20376.99,20384.98,20368.5,20370.5,495
1736261700,20370.5,20377.98,20365.48,20366.48,349
1736262000,20366.48,20370.99,20331.48,20338.49,1281
1736262300,20338.49,20340.98,20318.48,20320.49,1041
1736262600,20320.49,20340,20313.99,20327.49,1041
1736262900,20327.49,20329.98,20309.5,20329.5,974
1736263200,20329.5,20354.5,20328.48,20344.48,892
1736263500,20344.48,20358.99,20333.48,20337.49,845
1736263800,20337.49,20341.5,20311.49,20315.5,850
1736264100,20315.5,20334.48,20286,20289.5,946
1736264400,20289.5,20302.98,20286.48,20297,994
1736264700,20297,20298.49,20279,20293.98,940
1736265000,20293.98,20321.49,20292,20313.49,960
1736265300,20313.49,20343.49,20313.49,20342.49,693
1736265600,20342.49,20343.99,20330.48,20342.5,872
1736265900,20342.5,20361,20330.98,20358,623
1736266200,20358,20359.98,20339.48,20348.49,675
1736266500,20348.49,20356.5,20340.49,20349.49,712
1736266800,20349.49,20361.49,20343.49,20356.5,603
1736267100,20356.5,20373.98,20353.49,20373.49,591
1736267400,20373.49,20378,20358.99,20364.5,1073
1736267700,20364.5,20374.5,20351.49,20372.99,800
1736268000,20372.99,20378.49,20360.98,20366.49,627
1736268300,20366.49,20378.5,20364.48,20370.5,615
1736268600,20370.5,20370.5,20345.99,20346.48,734
1736268900,20346.48,20351.48,20343.48,20345.49,558
1736269200,20345.49,20356.15,20345.14,20353.13,453
1736269500,20353.13,20357.15,20347.13,20353.64,416
1736269800,20353.64,20357.64,20347.13,20357.15,341
1736270100,20357.15,20366.15,20356.13,20361.15,335
1736270400,20361.15,20366.14,20343.13,20351.15,424
1736270700,20351.15,20356.15,20341.64,20344.13,293
1736271000,20344.13,20362.65,20341.13,20360.14,331
1736271300,20360.14,20360.63,20343.63,20346.63,315
1736271600,20346.63,20350.15,20340.65,20342.14,281
1736271900,20342.14,20342.64,20331.13,20334.13,372
1736272200,20334.13,20341.14,20328.15,20341.14,411
1736272500,20341.14,20349.15,20340.14,20349.15,255
1736272800,20349.15,20358.15,20348.63,20354.14,324
1736273100,20354.14,20369.15,20353.13,20366.14,206
1736273400,20366.14,20370.15,20363.14,20370.14,206
1736273700,20370.14,20373.64,20366.13,20370.13,199
1736274000,20370.13,20373.65,20366.64,20371.15,170
1736274300,20371.15,20375.15,20369.13,20372.14,145
1736274600,20372.14,20373.15,20367.13,20369.13,301
1736274900,20369.13,20371.15,20358.13,20360.15,209
1736275200,20360.15,20361.15,20350.15,20354.14,233
1736275500,20354.14,20358.15,20351.15,20353.15,175
1736275800,20353.15,20355.65,20350.13,20353.14,190
1736276100,20353.14,20357.14,20352.13,20353.13,123
1736276400,20353.13,20358.14,20351.13,20352.14,157
1736276700,20352.14,20358.15,20350.63,20355.15,130
1736277000,20355.15,20361.14,20354.14,20354.14,138
1736277300,20354.14,20355.14,20347.64,20350.14,114
1736277600,20350.14,20352.15,20345.13,20348.13,118
1736277900,20348.13,20353.15,20348.13,20350.63,145
1736278200,20350.63,20351.14,20344.13,20345.65,146
1736278500,20345.65,20346.65,20330.64,20331.14,137
1736278800,20331.14,20346.15,20326.63,20345.14,211
1736279100,20345.14,20349.15,20333.13,20334.14,189
1736279400,20334.14,20340.64,20332.13,20335.14,202
1736279700,20335.14,20337.15,20331.13,20333.15,154
1736280000,20333.15,20334.14,20320.13,20323.13,240
1736280300,20323.13,20327.15,20317.14,20318.14,169
1736280600,20318.14,20318.14,20311.13,20317.15,179
1736280900,20317.15,20321.15,20309.13,20309.13,207
1736281200,20309.13,20309.13,20294.13,20296.15,296
1736281500,20296.15,20303.63,20295.65,20298.13,209
1736281800,20298.13,20303.65,20294.13,20295.14,316
1736282100,20295.14,20302.14,20287.63,20301.15,377
1736282400,20301.15,20316.65,20300.13,20307.15,427
1736282700,20307.15,20322.65,20306.15,20320.13,392
1736283000,20320.13,20332.65,20316.14,20329.65,438
1736283300,20329.65,20331.65,20315.89,20320.4,367
1736296200,20320.4,20327.6,20320.4,20327.6,12
1736296500,20327.6,20335.11,20327.6,20335.11,21
1736296800,20335.11,20335.11,20323.85,20327.59,47
1736297100,20327.59,20327.59,20323.59,20326.61,17
1736297400,20326.61,20326.61,20320.84,20321.84,17
1736297700,20321.84,20325.86,20321.6,20325.84,17
1736298000,20325.84,20330.59,20322.84,20330.09,35
1736298300,20330.09,20330.09,20326.59,20329.6,41
1736298600,20329.6,20333.59,20328.84,20331.59,36
1736298900,20331.59,20334.61,20325.84,20326.85,26
1736299200,20326.85,20330.84,20326.84,20327.86,18
1736299500,20327.86,20331.86,20326.84,20330.84,26
1736299800,20330.84,20336.85,20330.84,20336.84,30
1736300100,20336.84,20342.86,20336.84,20342.85,21
1736300400,20342.85,20342.85,20342.84,20342.84,4
1736300700,20342.84,20344.86,20342.84,20342.85,11
1736301000,20342.85,20347.61,20341.86,20345.85,19
1736301300,20345.85,20346.86,20342.86,20343.6,28
1736301600,20343.6,20344.1,20341.09,20341.11,36
1736301900,20341.11,20343.61,20341.1,20341.86,23
1736302200,20341.86,20341.86,20337.1,20339.84,26
1736302500,20339.84,20344.61,20339.84,20344.59,37
1736302800,20344.59,20344.61,20340.84,20340.84,30
1736303100,20340.84,20342.1,20336.86,20337.61,38
1736303400,20337.61,20337.61,20326.6,20327.09,39
1736303700,20327.09,20329.11,20320.61,20322.84,45
1736304000,20322.84,20333.59,20322.84,20332.6,42
1736304300,20332.6,20333.59,20331.09,20333.59,24
1736304600,20333.59,20340.59,20332.59,20340.59,27
1736304900,20340.59,20344.86,20338.86,20339.85,31
1736305200,20339.85,20342.59,20332.84,20333.85,27
1736305500,20333.85,20333.85,20329.86,20333.09,30
1736305800,20333.09,20333.61,20330.61,20333.6,23
1736306100,20333.6,20337.61,20326.84,20335.86,68
1736306400,20335.86,20336.59,20333.85,20334.61,21
1736306700,20334.61,20334.86,20329.84,20330.84,39
1736307000,20330.84,20333.86,20327.86,20329.6,43
1736307300,20329.6,20331.61,20327.59,20331.61,26
1736307600,20331.61,20332.6,20327.6,20330.1,34
1736307900,20330.1,20331.11,20327.59,20328.61,43
1736308200,20328.61,20331.61,20327.1,20330.59,35
1736308500,20330.59,20336.61,20329.59,20335.59,32
1736308800,20335.59,20338.61,20335.59,20335.61,36
1736309100,20335.61,20340.61,20335.59,20339.59,23
1736309400,20339.59,20340.6,20336.11,20336.11,21
1736309700,20336.11,20336.11,20332.09,20334.6,24
1736310000,20334.6,20335.6,20328.61,20329.61,32
1736310300,20329.61,20329.61,20326.6,20329.6,21
1736310600,20329.6,20332.11,20328.1,20328.6,23
1736310900,20328.6,20328.85,20327.09,20328.85,15
1736311200,20328.85,20330.59,20324.11,20325.61,25
1736311500,20325.61,20327.86,20325.6,20327.85,22
1736311800,20327.85,20327.85,20323.09,20324.61,46
1736312100,20324.61,20325.85,20322.61,20325.84,29
1736312400,20325.84,20329.11,20324.6,20328.11,34
1736312700,20328.11,20330.1,20324.59,20327.61,46
1736313000,20327.61,20333.61,20326.6,20333.6,56
1736313300,20333.6,20337.84,20333.09,20337.84,43
1736313600,20337.84,20339.84,20337.58,20338.1,16
1736313900,20338.1,20338.85,20332.59,20333.86,36
1736314200,20333.86,20333.86,20325.1,20326.09,52
1736314500,20326.09,20330.09,20323.11,20328.11,37
1736314800,20328.11,20333.1,20326.6,20331.59,57
1736315100,20331.59,20338.09,20330.59,20337.1,26
1736315400,20337.1,20341.09,20337.09,20341.09,10
1736315700,20341.09,20347.6,20337.61,20347.11,46
1736316000,20347.11,20347.6,20339.59,20340.1,50
1736316300,20340.1,20341.11,20336.09,20337.61,56
1736316600,20337.61,20337.61,20331.1,20332.59,37
1736316900,20332.59,20334.11,20328.59,20330.11,27
1736317200,20330.11,20332.1,20327.09,20328.1,31
1736317500,20328.1,20331.59,20324.6,20331.09,36
1736317800,20331.09,20331.09,20316.6,20317.59,68
1736318100,20317.59,20318.61,20314.59,20317.59,82
1736318400,20317.59,20322.59,20315.11,20319.6,36
1736318700,20319.6,20323.6,20317.09,20323.1,69
1736319000,20323.1,20325.1,20317.1,20318.6,69
1736319300,20318.6,20320.11,20311.11,20311.84,61
1736319600,20311.84,20314.61,20295.1,20310.1,332
1736319900,20310.1,20315.6,20300.11,20306.11,209
1736320200,20306.11,20309.1,20299.6,20302.1,162
1736320500,20302.1,20307.11,20296.59,20299.11,129
1736320800,20299.11,20305.09,20296.59,20302.09,122
1736321100,20302.09,20305.1,20300.09,20302.09,88
1736321400,20302.09,20303.61,20288.11,20303.11,139
1736321700,20303.11,20311.11,20300.11,20311.1,137
1736322000,20311.1,20313.59,20308.61,20312.61,103
1736322300,20312.61,20312.61,20299.59,20308.1,96
1736322600,20308.1,20316.1,20305.59,20313.59,100
1736322900,20313.59,20326.6,20313.11,20324.11,130
1736323200,20324.11,20354.45,20309.44,20349.46,1051
1736323500,20349.46,20373.45,20343.95,20348.46,729
1736323800,20348.46,20375.44,20347.95,20370.44,528
1736324100,20370.44,20392.94,20361.45,20392.94,462
1736324400,20392.94,20402.45,20375.95,20385.44,526
1736324700,20385.44,20398.96,20371.94,20395.45,442
1736325000,20395.45,20411.95,20390.45,20406.44,406
1736325300,20406.44,20424.96,20403.95,20424.45,403
1736325600,20424.45,20432.95,20422.44,20425.44,385
1736325900,20425.44,20425.45,20397.46,20407.45,549
1736326200,20407.45,20422.46,20405.45,20407.46,354
1736326500,20407.46,20417.46,20397.45,20404.45,417
1736326800,20404.45,20419.95,20398.44,20416.96,386
1736327100,20416.96,20423.95,20409.96,20417.44,430
1736327400,20417.44,20423.44,20410.94,20423.44,464
1736327700,20423.44,20436.46,20414.44,20434.45,374
1736328000,20434.45,20440.46,20427.46,20432.45,325
1736328300,20432.45,20440.96,20429.94,20432.44,306
1736328600,20432.44,20436.46,20412.45,20416.45,413
1736328900,20416.45,20419.44,20409.44,20414.44,312
1736329200,20414.44,20427.95,20407.44,20420.44,349
1736329500,20420.44,20428.45,20416.44,20422.46,300
1736329800,20422.46,20431.46,20418.96,20421.44,247
1736330100,20421.44,20425.95,20415.95,20425.46,201
1736330400,20425.46,20441.96,20423.45,20436.45,305
1736330700,20436.45,20443.46,20431.95,20443.46,246
1736331000,20443.46,20446.95,20431.44,20437.45,291
1736331300,20437.45,20458.46,20437.44,20453.44,284
1736331600,20453.44,20474.95,20452.44,20474.46,312
1736331900,20474.46,20479.46,20456.94,20461.45,353
1736332200,20461.45,20462.44,20447.94,20457.45,306
1736332500,20457.45,20472.96,20456.95,20471.96,200
1736332800,20471.96,20479.45,20466.94,20478.45,216
1736333100,20478.45,20482.96,20474.44,20479.46,237
1736333400,20479.46,20483.45,20467.46,20473.45,328
1736333700,20473.45,20492.94,20472.94,20488.45,293
1736334000,20488.45,20507.95,20484.46,20493.95,368
1736334300,20493.95,20504.95,20488.45,20504.45,230
1736334600,20504.45,20505.44,20485.94,20487.94,379
1736334900,20487.94,20489.45,20472.45,20476.94,377
1736335200,20476.94,20478.94,20465.94,20466.46,438
1736335500,20466.46,20468.44,20435.94,20442.95,523
1736335800,20442.95,20448.46,20337.46,20343.46,2359
1736336100,20343.46,20368.44,20301.95,20302.46,1771
1736336400,20302.46,20339.46,20300.84,20330.46,1517
1736336700,20330.46,20387.44,20330.44,20385.45,1081
1736337000,20385.45,20401.46,20373.95,20376.95,664
1736337300,20376.95,20389.45,20370.44,20377.95,558
1736337600,20377.95,20377.95,20351.44,20356.45,675
1736337900,20356.45,20364.46,20348.94,20359.44,556
1736338200,20359.44,20373.45,20335.45,20338.44,724
1736338500,20338.44,20344.46,20306.45,20308.46,662
1736338800,20308.46,20327.45,20307.94,20316.45,831
1736339100,20316.45,20321.46,20304.46,20309.46,755
1736339400,20309.46,20312.95,20295.94,20305.45,837
1736339700,20305.45,20336.45,20305.45,20329.45,822
1736340000,20329.45,20337.46,20313.45,20319.46,582
1736340300,20319.46,20322.46,20301.95,20305.46,480
1736340600,20305.46,20327.46,20303.46,20311.44,499
1736340900,20311.44,20318.95,20297.44,20297.44,501
1736341200,20297.44,20350.96,20297.44,20325.95,1443
1736341500,20325.95,20326.45,20292.44,20299.96,608
1736341800,20299.96,20307.44,20291.94,20299.95,399
1736342100,20299.95,20317.46,20288.84,20291.46,746
1736342400,20291.46,20315.45,20276.46,20312.44,644
1736342700,20312.44,20321.96,20304.95,20312.95,583
1736343000,20312.95,20333.46,20298.44,20299.96,897
1736343300,20299.96,20312.46,20294.96,20302.44,601
1736343600,20302.44,20308.46,20291.44,20298.44,490
1736343900,20298.44,20317.46,20297.44,20313.45,400
1736344200,20313.45,20318.45,20296.94,20314.44,390
1736344500,20314.44,20334.44,20313.45,20332.45,381
1736344800,20332.45,20345.44,20331.44,20341.45,434
1736345100,20341.45,20349.46,20317.94,20326.45,446
1736345400,20326.45,20336.46,20317.44,20330.45,451
1736345700,20330.45,20331.96,20318.45,20319.46,288
1736346000,20319.46,20325.45,20313.45,20323.46,340
1736346300,20323.46,20334.96,20323.45,20327.44,391
1736346600,20327.44,20328.46,20295.45,20305.46,1107
1736346900,20305.46,20314.45,20282.44,20283.46,861
1736347200,20283.46,20296.96,20269.44,20278.46,858
1736347500,20278.46,20304.45,20264.46,20298.44,989
1736347800,20298.44,20312.46,20275.44,20286.44,902
1736348100,20286.44,20301.46,20282.44,20296.46,763
1736348400,20296.46,20326.45,20290.44,20321.44,914
1736348700,20321.44,20326.96,20308.44,20310.46,713
1736349000,20310.46,20317.46,20280.44,20281.44,896
1736349300,20281.44,20294.44,20275.44,20290.44,782
1736349600,20290.44,20293.46,20268.94,20290.45,795
1736349900,20290.45,20300.96,20279.45,20285.44,624
1736350200,20285.44,20293.46,20279.44,20290.45,683
1736350500,20290.45,20323.46,20289.44,20307.44,640
1736350800,20307.44,20317.46,20295.94,20309.44,613
1736351100,20309.44,20318.95,20303.45,20315.45,595
1736351400,20315.45,20337.46,20315.45,20335.44,524
1736351700,20335.44,20346.45,20332.44,20345.44,543
1736352000,20345.44,20353.46,20339.94,20343.95,659
1736352300,20343.95,20346.44,20326.94,20336.94,559
1736352600,20336.94,20347.96,20336.45,20341.95,449
1736352900,20341.95,20345.95,20329.94,20342.44,445
1736353200,20342.44,20357.45,20342.44,20352.45,477
1736353500,20352.45,20352.95,20333.46,20341.46,543
1736353800,20341.46,20352.96,20339.94,20352.94,516
1736354100,20352.94,20374.96,20351.96,20369.44,548
1736354400,20369.44,20374.96,20361.44,20369.44,417
1736354700,20369.44,20371.45,20357.44,20358.44,385
1736355000,20358.44,20359.95,20350.94,20353.46,364
1736355300,20353.46,20358.44,20348.44,20356.44,314
1736355600,20356.44,20361.11,20341.6,20342.59,386
1736355900,20342.59,20345.61,20329.09,20331.61,464
1736356200,20331.61,20332.61,20311.09,20314.11,391
1736356500,20314.11,20328.61,20313.1,20325.6,432
1736356800,20325.6,20329.11,20307.09,20309.1,431
1736357100,20309.1,20312.11,20280.6,20289.11,489
1736357400,20289.11,20304.11,20283.6,20297.11,476
1736357700,20297.11,20302.11,20289.6,20295.1,414
1736358000,20295.1,20311.11,20293.09,20308.61,363
1736358300,20308.61,20314.11,20302.11,20306.11,293
1736358600,20306.11,20323.1,20305.1,20320.11,268
1736358900,20320.11,20332.11,20317.11,20325.09,263
1736359200,20325.09,20346.1,20321.1,20340.09,771
1736359500,20340.09,20349.11,20337.09,20345.11,367
1736359800,20345.11,20350.1,20340.59,20344.09,298
1736360100,20344.09,20351.1,20342.09,20347.09,274
1736360400,20347.09,20353.6,20343.59,20353.09,309
1736360700,20353.09,20367.11,20352.09,20361.1,372
1736361000,20361.1,20361.59,20351.59,20352.1,317
1736361300,20352.1,20365.61,20352.09,20363.11,203
